Timestamp(UTC)	LONGITUDE(deg)	LATITUDE(deg)	STATION(-)	ozone(ppm)
2006-07-03T03:00:00-0000	-81.6367	28.3478	120972002	0.005
2006-07-03T03:00:00-0000	-81.6283	38.3458	540390010	0.015
2006-07-03T03:00:00-0000	-81.6008	40.7083	391510019	0.05
2006-07-03T03:00:00-0000	-81.5869	30.4758	120310077	0.005
2006-07-03T03:00:00-0000	-81.5753	44.2995	62501	0.013
2006-07-03T03:00:00-0000	-81.5720	41.5544	390350034	0.044
2006-07-03T03:00:00-0000	-81.5603	34.5392	450870001	0.023
2006-07-03T03:00:00-0000	-81.5522	39.3250	541071002	0.039
2006-07-03T03:00:00-0000	-81.5333	35.9361	370270003	0.016
2006-07-03T03:00:00-0000	-81.5031	41.1058	391530020	0.046
2006-07-03T03:00:00-0000	-81.4964	31.1695	131270006	-9999
2006-07-03T03:00:00-0000	-81.4653	33.3203	450110001	0.012
2006-07-03T03:00:00-0000	-81.4617	41.5367	390355002	0.059
2006-07-03T03:00:00-0000	-81.4597	39.4317	391670004	0.036
2006-07-03T03:00:00-0000	-81.4533	30.2603	120310100	0.011
2006-07-03T03:00:00-0000	-81.4231	41.6733	390850003	0.047
2006-07-03T03:00:00-0000	-81.3814	28.4544	120950008	0.021
2006-07-03T03:00:00-0000	-81.3767	40.8289	391510016	0.056
2006-07-03T03:00:00-0000	-81.3628	28.5997	120952002	0.023
2006-07-03T03:00:00-0000	-81.3403	27.1889	120550003	0.014
2006-07-03T03:00:00-0000	-81.3303	41.1820	391331001	0.035
2006-07-03T03:00:00-0000	-81.3100	28.7456	121171002	0.026
2006-07-03T03:00:00-0000	-81.2753	35.4383	371090004	0.029
2006-07-03T03:00:00-0000	-81.2550	36.8931	511970002	0.008
2006-07-03T03:00:00-0000	-81.2492	41.5128	390550004	0.051
2006-07-03T03:00:00-0000	-81.2425	41.7222	390853002	0.037
2006-07-03T03:00:00-0000	-81.2283	34.9355	450910006	0.039
2006-07-03T03:00:00-0000	-81.2167	42.9833	60903	0.038
2006-07-03T03:00:00-0000	-81.2036	34.7928	450230002	0.032
2006-07-03T03:00:00-0000	-81.1897	35.9289	370030004	0.007
2006-07-03T03:00:00-0000	-81.1647	42.6725	65301	0.044
2006-07-03T03:00:00-0000	-81.1233	40.9314	391514005	0.049
2006-07-03T03:00:00-0000	-81.0530	29.2069	121275002	0.031
2006-07-03T03:00:00-0000	-81.0489	32.0683	130510021	-9999
2006-07-03T03:00:00-0000	-80.9939	29.1092	121272001	0.025
2006-07-03T03:00:00-0000	-80.9650	33.0078	450290002	0.02
2006-07-03T03:00:00-0000	-80.9628	46.4756	60609	0.024
2006-07-03T03:00:00-0000	-80.9622	34.0939	450790007	0.037
2006-07-03T03:00:00-0000	-80.9197	35.1131	371191005	0.032
2006-07-03T03:00:00-0000	-80.8683	34.1311	450791001	0.05
2006-07-03T03:00:00-0000	-80.7831	35.2411	371190041	0.029
2006-07-03T03:00:00-0000	-80.7811	33.8145	450790021	0.014
2006-07-03T03:00:00-0000	-80.7136	26.6678	120992101	0.007
2006-07-03T03:00:00-0000	-80.7008	40.1147	540690010	0.04
2006-07-03T03:00:00-0000	-80.6986	35.5347	371590022	0.032
2006-07-03T03:00:00-0000	-80.6936	35.3486	371191009	0.036
2006-07-03T03:00:00-0000	-80.6631	41.2403	391550011	0.05
2006-07-03T03:00:00-0000	-80.6586	41.0961	390990013	0.048
2006-07-03T03:00:00-0000	-80.6328	37.9081	540250003	0.022
2006-07-03T03:00:00-0000	-80.6283	28.0542	120090007	0.021
2006-07-03T03:00:00-0000	-80.6155	28.3108	120094001	0.028
2006-07-03T03:00:00-0000	-80.6150	40.3661	390810017	0.054
2006-07-03T03:00:00-0000	-80.5972	41.4539	391550009	0.055
2006-07-03T03:00:00-0000	-80.5808	40.4231	540291004	0.058
2006-07-03T03:00:00-0000	-80.5725	41.9592	390071001	0.049
2006-07-03T03:00:00-0000	-80.5592	35.8094	370590002	0.015
2006-07-03T03:00:00-0000	-80.5408	34.9739	371790003	0.041
2006-07-03T03:00:00-0000	-80.5045	43.4419	61502	0.035
2006-07-03T03:00:00-0000	-80.5042	40.5625	420070002	0.047
2006-07-03T03:00:00-0000	-80.4850	41.2150	420850100	0.063
2006-07-03T03:00:00-0000	-80.4200	40.4447	421255001	0.05
2006-07-03T03:00:00-0000	-80.4081	27.4497	121111002	0.011
2006-07-03T03:00:00-0000	-80.3950	35.5517	371590021	0.047
2006-07-03T03:00:00-0000	-80.3597	40.6847	420070005	0.042
2006-07-03T03:00:00-0000	-80.3467	40.9958	420730015	0.045
2006-07-03T03:00:00-0000	-80.3419	36.0261	370670030	0.032
2006-07-03T03:00:00-0000	-80.3269	25.5864	120250029	0.017
2006-07-03T03:00:00-0000	-80.3167	40.7478	420070014	0.044
2006-07-03T03:00:00-0000	-80.2961	43.1403	61402	0.037
2006-07-03T03:00:00-0000	-80.2953	26.2722	120110031	0.008
2006-07-03T03:00:00-0000	-80.2897	39.8200	420590002	0.039
2006-07-03T03:00:00-0000	-80.2617	40.1700	421250200	0.039
2006-07-03T03:00:00-0000	-80.2339	26.7306	120990009	0.011
2006-07-03T03:00:00-0000	-80.2267	36.1106	370670022	0.022
2006-07-03T03:00:00-0000	-80.2158	36.2031	370670028	0.034
2006-07-03T03:00:00-0000	-80.1989	34.6153	450250001	0.046
2006-07-03T03:00:00-0000	-80.1856	40.3819	420030067	0.053
2006-07-03T03:00:00-0000	-80.1622	25.7325	120250027	0.022
2006-07-03T03:00:00-0000	-80.1439	36.0508	370671008	0.042
2006-07-03T03:00:00-0000	-80.1114	26.0864	120118002	0.019
2006-07-03T03:00:00-0000	-80.0970	26.2906	120112003	0.013
2006-07-03T03:00:00-0000	-80.0378	45.3378	65201	0.021
2006-07-03T03:00:00-0000	-80.0372	42.1428	420490003	0.047
2006-07-03T03:00:00-0000	-80.0164	40.4456	420030010	0.048
2006-07-03T03:00:00-0000	-79.9611	40.4656	420030008	0.047
2006-07-03T03:00:00-0000	-79.9367	32.9872	450150002	0.014
2006-07-03T03:00:00-0000	-79.9211	39.6489	540610003	0.048
2006-07-03T03:00:00-0000	-79.9033	40.1469	421250005	0.034
2006-07-03T03:00:00-0000	-79.8842	37.2856	511611004	0.032
2006-07-03T03:00:00-0000	-79.8617	43.2561	60512	0.04
2006-07-03T03:00:00-0000	-79.8586	36.3089	371570099	0.041
2006-07-03T03:00:00-0000	-79.8011	36.1092	370810013	0.041
2006-07-03T03:00:00-0000	-79.7814	44.2325	64401	0.024
2006-07-03T03:00:00-0000	-79.7447	34.2856	450310003	0.036
2006-07-03T03:00:00-0000	-79.7322	40.6172	420031005	0.032
2006-07-03T03:00:00-0000	-79.6930	40.4280	421290006	0.027
2006-07-03T03:00:00-0000	-79.6569	32.9408	450190046	0.026
2006-07-03T03:00:00-0000	-79.6025	42.2908	360130011	0.059
2006-07-03T03:00:00-0000	-79.5650	33.7236	450890001	0.023
2006-07-03T03:00:00-0000	-79.5650	40.8142	420050001	0.037
2006-07-03T03:00:00-0000	-79.5131	37.6258	511630003	0.024
2006-07-03T03:00:00-0000	-79.5061	40.3053	421290008	0.032
2006-07-03T03:00:00-0000	-79.4667	36.3028	370330001	0.048
2006-07-03T03:00:00-0000	-79.4453	46.3175	62001	0.019
2006-07-03T03:00:00-0000	-79.3922	44.3922	65001	0.019
2006-07-03T03:00:00-0000	-79.3853	43.6619	60424	0.035
2006-07-03T03:00:00-0000	-79.3200	42.4992	360130006	0.061
2006-07-03T03:00:00-0000	-79.2350	43.1583	61302	0.038
2006-07-03T03:00:00-0000	-79.1595	35.7569	370370004	0.037
2006-07-03T03:00:00-0000	-79.0919	36.3070	371450003	0.047
2006-07-03T03:00:00-0000	-79.0119	39.7058	240230002	0.051
2006-07-03T03:00:00-0000	-78.9833	48.2344	50604	0.011
2006-07-03T03:00:00-0000	-78.9625	34.9667	370511003	0.024
2006-07-03T03:00:00-0000	-78.9314	45.2211	63301	0.012
2006-07-03T03:00:00-0000	-78.9200	40.5633	420630004	0.036
2006-07-03T03:00:00-0000	-78.9158	40.3097	420210011	0.017
2006-07-03T03:00:00-0000	-78.9047	36.0356	370630013	0.034
2006-07-03T03:00:00-0000	-78.7947	35.5850	371830016	0.034
2006-07-03T03:00:00-0000	-78.7764	42.9925	360290002	0.065
2006-07-03T03:00:00-0000	-78.7692	36.1408	370770001	0.043
2006-07-03T03:00:00-0000	-78.7319	35.1569	370510008	0.018
2006-07-03T03:00:00-0000	-78.5742	35.8558	371830014	0.046
2006-07-03T03:00:00-0000	-78.5047	38.6631	511390004	0.034
2006-07-03T03:00:00-0000	-78.4786	43.2239	360750003	0.053
2006-07-03T03:00:00-0000	-78.4636	36.0975	370690001	0.045
2006-07-03T03:00:00-0000	-78.4500	38.5500	511130003	0.067
2006-07-03T03:00:00-0000	-78.4375	35.5000	371010002	0.024
2006-07-03T03:00:00-0000	-78.3889	40.5150	420130801	0.024
2006-07-03T03:00:00-0000	-78.3500	44.3000	61104	0.025
2006-07-03T03:00:00-0000	-78.0814	39.2828	510690010	0.021
2006-07-03T03:00:00-0000	-77.9583	39.4656	540030003	0.036
2006-07-03T03:00:00-0000	-77.8769	40.8114	420270100	0.047
2006-07-03T03:00:00-0000	-77.8617	34.3561	371290002	0.03
2006-07-03T03:00:00-0000	-77.7678	38.4750	510610002	0.011
2006-07-03T03:00:00-0000	-77.7220	39.5656	240430009	0.027
2006-07-03T03:00:00-0000	-77.6356	38.8553	511530009	0.022
2006-07-03T03:00:00-0000	-77.6000	35.5825	371470099	0.038
2006-07-03T03:00:00-0000	-77.5936	37.3589	510410004	0.038
2006-07-03T03:00:00-0000	-77.5867	35.9889	370650099	0.043
2006-07-03T03:00:00-0000	-77.5733	35.2350	371070004	0.037
2006-07-03T03:00:00-0000	-77.5481	43.1461	360551007	0.057
2006-07-03T03:00:00-0000	-77.4900	39.0244	511071005	0.031
2006-07-03T03:00:00-0000	-77.4756	39.9611	420550001	0.053
2006-07-03T03:00:00-0000	-77.4653	38.8939	510590005	0
2006-07-03T03:00:00-0000	-77.4003	37.5583	510870014	0.033
2006-07-03T03:00:00-0000	-77.3956	44.1503	65401	0.036
2006-07-03T03:00:00-0000	-77.3772	38.2031	510330001	0.022
2006-07-03T03:00:00-0000	-77.3758	39.4081	240210037	0.022
2006-07-03T03:00:00-0000	-77.3703	38.4831	511790001	0.029
2006-07-03T03:00:00-0000	-77.2608	37.3419	510360002	0.042
2006-07-03T03:00:00-0000	-77.2533	39.9344	420010002	0.05
2006-07-03T03:00:00-0000	-77.2189	37.6061	510850003	0.034
2006-07-03T03:00:00-0000	-77.2103	42.0972	361010003	0.052
2006-07-03T03:00:00-0000	-77.1989	38.9320	510595001	0.029
2006-07-03T03:00:00-0000	-77.1728	43.2303	361173001	0.049
2006-07-03T03:00:00-0000	-77.1656	40.4569	420990301	0.018
2006-07-03T03:00:00-0000	-77.1633	38.8375	510591005	0.025
2006-07-03T03:00:00-0000	-77.1089	38.7717	510590030	0.043
2006-07-03T03:00:00-0000	-77.1069	39.1144	240313001	0.001
2006-07-03T03:00:00-0000	-77.0775	38.7425	510590018	0.014
2006-07-03T03:00:00-0000	-77.0589	38.8594	510130020	0.009
2006-07-03T03:00:00-0000	-77.0439	38.8131	515100009	0.001
2006-07-03T03:00:00-0000	-77.0417	39.4442	240130001	0.043
2006-07-03T03:00:00-0000	-76.9392	41.6447	421174000	0.048
2006-07-03T03:00:00-0000	-76.9239	41.2508	420810100	0.011
2006-07-03T03:00:00-0000	-76.9067	35.8111	371170001	0.047
2006-07-03T03:00:00-0000	-76.8783	39.0553	240330030	0
2006-07-03T03:00:00-0000	-76.8447	40.2450	420430401	0.027
2006-07-03T03:00:00-0000	-76.8119	38.5042	240170010	0.017
2006-07-03T03:00:00-0000	-76.8022	42.1094	360150003	0.052
2006-07-03T03:00:00-0000	-76.7583	38.8083	240338003	-9999
2006-07-03T03:00:00-0000	-76.7314	36.6675	518000005	0.043
2006-07-03T03:00:00-0000	-76.6994	39.9653	421330008	0.048
2006-07-03T03:00:00-0000	-76.6814	40.2722	420431100	0.031
2006-07-03T03:00:00-0000	-76.6530	38.9025	240030014	0.03
2006-07-03T03:00:00-0000	-76.6311	39.4608	240051007	0.026
2006-07-03T03:00:00-0000	-76.6169	38.5367	240090011	0.021
2006-07-03T03:00:00-0000	-76.5089	44.2306	60302	0.036
2006-07-03T03:00:00-0000	-76.4744	39.3108	240053001	0.012
2006-07-03T03:00:00-0000	-76.4386	36.9033	518000004	0.047
2006-07-03T03:00:00-0000	-76.3992	37.0033	516500004	0.044
2006-07-03T03:00:00-0000	-76.2967	39.4100	240251001	0.018
2006-07-03T03:00:00-0000	-76.2833	40.0467	420710007	0.04
2006-07-03T03:00:00-0000	-76.2039	39.5633	240259001	0.031
2006-07-03T03:00:00-0000	-76.0597	43.0528	360671015	0.055
2006-07-03T03:00:00-0000	-76.0033	41.2092	420791100	0.014
2006-07-03T03:00:00-0000	-75.9744	44.0878	360450002	0.035
2006-07-03T03:00:00-0000	-75.8600	39.7011	240150003	0.039
2006-07-03T03:00:00-0000	-75.8464	41.2658	420791101	0.03
2006-07-03T03:00:00-0000	-75.7861	42.7306	360530006	0.052
2006-07-03T03:00:00-0000	-75.7833	39.3028	240290002	0.028
2006-07-03T03:00:00-0000	-75.7678	39.8344	420290100	0.036
2006-07-03T03:00:00-0000	-75.7308	39.5511	100031007	0.016
2006-07-03T03:00:00-0000	-75.7217	43.3047	360650004	0.009
2006-07-03T03:00:00-0000	-75.6764	45.4322	60104	0.034
2006-07-03T03:00:00-0000	-75.6231	41.4428	420692006	-9999
2006-07-03T03:00:00-0000	-75.6131	38.6444	100051002	0.039
2006-07-03T03:00:00-0000	-75.5781	41.4789	420690101	0.036
2006-07-03T03:00:00-0000	-75.5639	39.8172	100031010	0.024
2006-07-03T03:00:00-0000	-75.5556	38.9847	100010002	0.032
2006-07-03T03:00:00-0000	-75.4964	39.7739	100031013	0.028
2006-07-03T03:00:00-0000	-75.4325	40.6120	420770004	0.036
2006-07-03T03:00:00-0000	-75.4320	46.7686	55001	0.027
2006-07-03T03:00:00-0000	-75.3725	39.8356	420450002	0.024
2006-07-03T03:00:00-0000	-75.3411	40.6281	420950025	-9999
2006-07-03T03:00:00-0000	-75.3283	41.0831	420890002	0.051
2006-07-03T03:00:00-0000	-75.3092	40.1122	420910013	0.031
2006-07-03T03:00:00-0000	-75.2411	40.0495	421010014	0.017
2006-07-03T03:00:00-0000	-75.2372	40.6922	420958000	0.009
2006-07-03T03:00:00-0000	-75.2231	39.9275	421010136	0.021
2006-07-03T03:00:00-0000	-75.2183	39.7992	340150002	0.027
2006-07-03T03:00:00-0000	-75.1900	44.8897	65701	0.021
2006-07-03T03:00:00-0000	-75.1667	38.7833	100051003	0.046
2006-07-03T03:00:00-0000	-75.0978	40.0092	421010004	0.012
2006-07-03T03:00:00-0000	-75.0972	39.9228	340070003	0.019
2006-07-03T03:00:00-0000	-75.0258	39.4222	340110007	0.042
2006-07-03T03:00:00-0000	-75.0108	40.0767	421010024	0.012
2006-07-03T03:00:00-0000	-74.9864	43.6855	360430005	0.052
2006-07-03T03:00:00-0000	-74.9764	49.8222	54201	0.005
2006-07-03T03:00:00-0000	-74.8822	40.1072	420170012	0.025
2006-07-03T03:00:00-0000	-74.8569	39.6739	340071001	0.038
2006-07-03T03:00:00-0000	-74.8067	40.5150	340190001	0.038
2006-07-03T03:00:00-0000	-74.7467	40.2828	340210005	0.035
2006-07-03T03:00:00-0000	-74.7394	45.0294	61201	0.034
2006-07-03T03:00:00-0000	-74.6775	40.7872	340273001	0.053
2006-07-03T03:00:00-0000	-74.5150	43.4556	360410005	0.061
2006-07-03T03:00:00-0000	-74.5147	42.1378	361111005	0.058
2006-07-03T03:00:00-0000	-74.4819	46.0350	52301	0.028
2006-07-03T03:00:00-0000	-74.4597	39.5250	340010005	0.037
2006-07-03T03:00:00-0000	-74.4456	40.0653	340290006	0.044
2006-07-03T03:00:00-0000	-74.4256	40.4733	340230011	0.041
2006-07-03T03:00:00-0000	-74.2833	45.1167	54401	0.043
2006-07-03T03:00:00-0000	-74.2581	41.0522	340315001	0.05
2006-07-03T03:00:00-0000	-74.2150	41.5231	360715001	0.046
2006-07-03T03:00:00-0000	-74.1264	40.5969	360850067	0.048
2006-07-03T03:00:00-0000	-74.1258	40.6708	340170006	0.035
2006-07-03T03:00:00-0000	-74.0300	40.8986	340030005	0.04
2006-07-03T03:00:00-0000	-74.0053	40.2783	340250005	0.046
2006-07-03T03:00:00-0000	-73.9400	42.7995	360930093	0.036
2006-07-03T03:00:00-0000	-73.9333	45.4333	50126	0.034
2006-07-03T03:00:00-0000	-73.9022	40.8161	360050110	0.029
2006-07-03T03:00:00-0000	-73.9017	44.3647	360310003	0.046
2006-07-03T03:00:00-0000	-73.8811	40.8653	360050083	0.025
2006-07-03T03:00:00-0000	-73.7642	41.0522	361192004	0.049
2006-07-03T03:00:00-0000	-73.7555	42.6769	360010012	0.052
2006-07-03T03:00:00-0000	-73.7472	45.5472	50113	0.031
2006-07-03T03:00:00-0000	-73.7103	41.4561	360790005	0.056
2006-07-03T03:00:00-0000	-73.6947	41.7856	360270007	0.043
2006-07-03T03:00:00-0000	-73.6661	45.5025	50109	0.025
2006-07-03T03:00:00-0000	-73.6492	43.0122	360910004	0.055
2006-07-03T03:00:00-0000	-73.6445	45.2047	52101	0.031
2006-07-03T03:00:00-0000	-73.5853	41.0036	90010017	0.038
2006-07-03T03:00:00-0000	-73.5750	45.6569	50129	0.029
2006-07-03T03:00:00-0000	-73.5722	45.5628	50102	0.028
2006-07-03T03:00:00-0000	-73.4997	45.6481	50103	0.026
2006-07-03T03:00:00-0000	-73.4939	45.5231	50119	0.028
2006-07-03T03:00:00-0000	-73.4700	45.4450	50121	0.03
2006-07-03T03:00:00-0000	-73.4686	45.4430	52201	0.019
2006-07-03T03:00:00-0000	-73.4636	42.7819	360830004	0.058
2006-07-03T03:00:00-0000	-73.4447	41.4014	90011123	0.048
2006-07-03T03:00:00-0000	-73.4361	45.8139	54501	0.024
2006-07-03T03:00:00-0000	-73.4061	40.7356	361030002	0.045
2006-07-03T03:00:00-0000	-73.3764	45.7228	52601	0.021
2006-07-03T03:00:00-0000	-73.3369	41.1189	90019003	0.043
2006-07-03T03:00:00-0000	-73.3033	41.8331	90050005	0.057
2006-07-03T03:00:00-0000	-73.2497	42.8875	500030004	0.045
2006-07-03T03:00:00-0000	-73.1678	42.6367	250034002	0.066
2006-07-03T03:00:00-0000	-73.1036	41.1519	90013007	0.045
2006-07-03T03:00:00-0000	-72.9028	41.3011	90090027	0.043
2006-07-03T03:00:00-0000	-72.8928	46.4425	52001	0.02
2006-07-03T03:00:00-0000	-72.8617	45.0517	55501	-9999
2006-07-03T03:00:00-0000	-72.8522	44.5283	500070007	0.041
2006-07-03T03:00:00-0000	-72.7428	48.8183	53201	0.013
2006-07-03T03:00:00-0000	-72.7150	40.9617	361030004	0.057
2006-07-03T03:00:00-0000	-72.6600	46.0419	51501	0.021
2006-07-03T03:00:00-0000	-72.6308	41.5519	90070007	0.058
2006-07-03T03:00:00-0000	-72.6297	41.7847	90031003	0.054
2006-07-03T03:00:00-0000	-72.5570	45.0886	54102	0.033
2006-07-03T03:00:00-0000	-72.5556	42.1944	250130008	0.054
2006-07-03T03:00:00-0000	-72.5506	41.2583	90093002	0.052
2006-07-03T03:00:00-0000	-72.5236	42.4006	250150103	0.042
2006-07-03T03:00:00-0000	-72.3867	41.9756	90131001	0.056
2006-07-03T03:00:00-0000	-72.3383	43.3644	330190003	0.036
2006-07-03T03:00:00-0000	-72.3344	42.2983	250154002	0.059
2006-07-03T03:00:00-0000	-72.3103	43.6275	330090010	0.054
2006-07-03T03:00:00-0000	-72.2914	47.6472	53901	0.016
2006-07-03T03:00:00-0000	-72.2778	42.9306	330050007	0.039
2006-07-03T03:00:00-0000	-72.2656	45.3655	54801	0.027
2006-07-03T03:00:00-0000	-72.0631	41.3153	90110008	0.06
2006-07-03T03:00:00-0000	-72.0608	46.3036	55201	0.017
2006-07-03T03:00:00-0000	-71.9678	46.6822	53301	0.014
2006-07-03T03:00:00-0000	-71.9492	45.9075	53801	0.02
2006-07-03T03:00:00-0000	-71.8789	42.8620	330115001	0.048
2006-07-03T03:00:00-0000	-71.8758	42.2742	250270015	0.061
2006-07-03T03:00:00-0000	-71.8744	45.4125	50404	0.027
2006-07-03T03:00:00-0000	-71.7197	41.6150	440030002	0.055
2006-07-03T03:00:00-0000	-71.6228	46.8369	53401	0.017
2006-07-03T03:00:00-0000	-71.5153	43.2186	330131007	0.05
2006-07-03T03:00:00-0000	-71.4958	43.5653	330012004	0.052
2006-07-03T03:00:00-0000	-71.4858	42.4136	250171102	0.059
2006-07-03T03:00:00-0000	-71.4628	42.9953	330110020	0.052
2006-07-03T03:00:00-0000	-71.4450	42.7019	330111011	0.051
2006-07-03T03:00:00-0000	-71.4219	41.4942	440090007	0.074
2006-07-03T03:00:00-0000	-71.3808	45.0467	330074003	0.032
2006-07-03T03:00:00-0000	-71.3622	42.6267	250170009	0.056
2006-07-03T03:00:00-0000	-71.3617	41.8403	440071010	0.063
2006-07-03T03:00:00-0000	-71.2900	44.3700	330074002	0.044
2006-07-03T03:00:00-0000	-71.2514	45.3733	54901	0.029
2006-07-03T03:00:00-0000	-71.2208	46.8214	50308	0.016
2006-07-03T03:00:00-0000	-71.1144	42.2117	250213003	0.071
2006-07-03T03:00:00-0000	-71.1028	42.7708	250095005	0.047
2006-07-03T03:00:00-0000	-71.0825	42.3294	250250042	0.057
2006-07-03T03:00:00-0000	-70.9720	42.4747	250092006	0.061
2006-07-03T03:00:00-0000	-70.9689	42.3172	250250041	0.07
2006-07-03T03:00:00-0000	-70.8797	41.6356	250051002	0.074
2006-07-03T03:00:00-0000	-70.8644	47.0147	53501	0.017
2006-07-03T03:00:00-0000	-70.8597	45.8156	53701	0.031
2006-07-03T03:00:00-0000	-70.8555	44.2222	230173001	0.043
2006-07-03T03:00:00-0000	-70.8089	42.7903	250094004	0.053
2006-07-03T03:00:00-0000	-70.7858	41.3306	250070001	-9999
2006-07-03T03:00:00-0000	-70.7619	43.0825	330150014	0.052
2006-07-03T03:00:00-0000	-70.7500	43.0833	230313002	0.048
2006-07-03T03:00:00-0000	-70.7458	43.0022	330150016	0.054
2006-07-03T03:00:00-0000	-70.6203	43.6267	230310038	0.051
2006-07-03T03:00:00-0000	-70.4714	43.3431	230312002	0.046
2006-07-03T03:00:00-0000	-70.4528	46.8508	53601	0.014
2006-07-03T03:00:00-0000	-70.2078	43.5608	230052003	0.045
2006-07-03T03:00:00-0000	-70.0239	41.9756	250010002	0.078
2006-07-03T03:00:00-0000	-69.7856	44.2303	230112005	0.042
2006-07-03T03:00:00-0000	-69.7314	43.7933	230230004	0.052
2006-07-03T03:00:00-0000	-69.2619	43.9175	230130004	0.073
2006-07-03T03:00:00-0000	-68.8056	44.4228	230090301	0.058
2006-07-03T03:00:00-0000	-68.7086	45.2172	230194007	0.033
2006-07-03T03:00:00-0000	-68.6717	44.7364	230194008	0.052
2006-07-03T03:00:00-0000	-68.6475	44.9519	230191100	0.04
2006-07-03T03:00:00-0000	-68.4119	46.6050	230038001	0.035
2006-07-03T03:00:00-0000	-68.2608	44.3770	230090103	0.07
2006-07-03T03:00:00-0000	-68.0331	46.6964	230031100	-9999
2006-07-03T03:00:00-0000	-67.8300	47.1578	40002	0.023
2006-07-03T03:00:00-0000	-67.5936	44.5339	230290019	0.072
2006-07-03T03:00:00-0000	-67.4778	45.9533	40801	0.023
2006-07-03T03:00:00-0000	-67.0786	45.0892	40901	0.048
2006-07-03T03:00:00-0000	-67.0622	44.9622	230290031	0.048
2006-07-03T03:00:00-0000	-66.6475	45.9578	40103	0.046
2006-07-03T03:00:00-0000	-66.5611	45.6042	40601	0.044
2006-07-03T03:00:00-0000	-66.4664	45.0750	40501	0.057
2006-07-03T03:00:00-0000	-66.0833	43.8333	30801	0.059
2006-07-03T03:00:00-0000	-66.0803	45.2536	40207	0.05
2006-07-03T03:00:00-0000	-66.0614	45.2697	40206	0.056
2006-07-03T03:00:00-0000	-66.0092	45.3092	40203	0.056
2006-07-03T04:00:00-0000	-124.9250	41.3297	69990042	0.04
2006-07-03T04:00:00-0000	-124.9100	40.8033	69990041	0.04
2006-07-03T04:00:00-0000	-124.6997	39.9656	69990040	0.04
2006-07-03T04:00:00-0000	-124.6847	41.9283	69990043	0.04
2006-07-03T04:00:00-0000	-124.2942	39.2953	69990039	0.04
2006-07-03T04:00:00-0000	-124.1739	38.8406	69990038	0.04
2006-07-03T04:00:00-0000	-123.9939	49.2008	100031	0.032
2006-07-03T04:00:00-0000	-123.8286	40.9947	69990045	0.04
2006-07-03T04:00:00-0000	-123.6483	38.3019	69990037	0.04
2006-07-03T04:00:00-0000	-123.5281	39.9894	69990044	0.04
2006-07-03T04:00:00-0000	-123.4686	48.4300	100019	0.054
2006-07-03T04:00:00-0000	-123.4428	48.5803	100044	0.049
2006-07-03T04:00:00-0000	-123.3583	48.4292	100021	0.037
2006-07-03T04:00:00-0000	-123.3328	47.2411	539990001	0.001
2006-07-03T04:00:00-0000	-123.1636	49.2611	110118	0.022
2006-07-03T04:00:00-0000	-123.1544	49.7064	100003	0.048
2006-07-03T04:00:00-0000	-123.1333	48.7833	102001	0.052
2006-07-03T04:00:00-0000	-123.0978	47.0528	539990002	0.001
2006-07-03T04:00:00-0000	-123.0822	44.0264	410390060	0.031
2006-07-03T04:00:00-0000	-123.0775	41.7606	69990046	0.04
2006-07-03T04:00:00-0000	-123.0358	43.8328	410391007	0.026
2006-07-03T04:00:00-0000	-123.0000	38.0000	69990050	0.04
2006-07-03T04:00:00-0000	-122.9903	46.7919	539990003	0.001
2006-07-03T04:00:00-0000	-122.9825	49.2156	110119	0.037
2006-07-03T04:00:00-0000	-122.9711	49.2794	110110	0.023
2006-07-03T04:00:00-0000	-122.9333	37.8333	69990051	0.04
2006-07-03T04:00:00-0000	-122.9222	39.0314	60333001	0.025
2006-07-03T04:00:00-0000	-122.9150	44.8103	410470004	0.02
2006-07-03T04:00:00-0000	-122.8497	49.2819	110111	0.025
2006-07-03T04:00:00-0000	-122.8333	37.8000	69990052	0.04
2006-07-03T04:00:00-0000	-122.7881	42.2300	410290201	0.034
2006-07-03T04:00:00-0000	-122.7719	45.7686	410090004	0.025
2006-07-03T04:00:00-0000	-122.7500	37.5833	69990053	0.04
2006-07-03T04:00:00-0000	-122.7172	41.0544	69990057	0.04
2006-07-03T04:00:00-0000	-122.7097	38.4430	60970003	0.026
2006-07-03T04:00:00-0000	-122.7000	37.4167	69990054	0.04
2006-07-03T04:00:00-0000	-122.6722	36.9256	69990036	0.04
2006-07-03T04:00:00-0000	-122.6667	37.3333	69990055	0.04
2006-07-03T04:00:00-0000	-122.6381	45.4430	410052002	0.02
2006-07-03T04:00:00-0000	-122.6031	45.4967	410510080	0.019
2006-07-03T04:00:00-0000	-122.6000	37.2500	69990056	0.04
2006-07-03T04:00:00-0000	-122.5869	45.2592	410050004	0.028
2006-07-03T04:00:00-0000	-122.5664	49.0961	111301	0.037
2006-07-03T04:00:00-0000	-122.5542	48.9505	530730005	0.035
2006-07-03T04:00:00-0000	-122.5189	37.9722	60410001	0.024
2006-07-03T04:00:00-0000	-122.5164	45.6164	530110011	0.023
2006-07-03T04:00:00-0000	-122.4769	36.5906	69990035	0.04
2006-07-03T04:00:00-0000	-122.3978	37.7658	60750005	0.028
2006-07-03T04:00:00-0000	-122.3572	37.9603	60131004	0.026
2006-07-03T04:00:00-0000	-122.3267	36.2314	69990034	0.04
